"S02","SHY(a08,ADV)",-0.00647470294877416
"S02","SHY(a09,ADV)",-0.00327294395435368
"S02","SHY(a10,ADV)",-0.00889014173346037
"S02","SHY(a11,ADV)",-0.0264177634270482
"S02","SHY(a12,ADV)",-0.00231574934633274
"S02","SHY(a01,AFR)",-0.0221872507290796
"S02","SHY(a02,AFR)",-0.0187520522788493
"S02","SHY(a03,AFR)",-1.35865127524124
"S02","SHY(a04,AFR)",-0.00343651129931344
"S02","SHY(a05,AFR)",-0.00703315627834206
"S02","SHY(a06,AFR)",-0.00257773302992864
"S02","SHY(a07,AFR)",-0.00391028280931945
"S02","SHY(a08,AFR)",-0.00247635244393252
"S02","SHY(a09,AFR)",-0.0100104977421813
"S02","SHY(a10,AFR)",-0.0104534434681381
"S02","SHY(a11,AFR)",-0.0418308559834264
"S02","SHY(a12,AFR)",-0.00231769904462349
"S02","SHY(a01,AUS)",-0.00475567532564138
"S02","SHY(a02,AUS)",-0.00356559022001024
"S02","SHY(a03,AUS)",-0.866175509806174
"S02","SHY(a04,AUS)",-0.00294507021689793
"S02","SHY(a05,AUS)",-0.00582927757956871
"S02","SHY(a06,AUS)",-0.000766066287852196
"S02","SHY(a07,AUS)",-0.000291589573995016
"S02","SHY(a08,AUS)",-0.00113525122018051
"S02","SHY(a09,AUS)",-0.000495417537614708
"S02","SHY(a10,AUS)",-0.00346399668297881
"S02","SHY(a11,AUS)",-0.0093735486813331
"S02","SHY(a12,AUS)",-0.00752638849382972
"S02","SHY(a01,BGD)",-0.545717798138604
"S02","SHY(a02,BGD)",-4.64910727210335e-05
"S02","SHY(a03,BGD)",-3.96024770017603
"S02","SHY(a04,BGD)",-0.000185511859130473
"S02","SHY(a05,BGD)",-0.00220111644963593
"S02","SHY(a06,BGD)",-1.30092568352178e-05
"S02","SHY(a07,BGD)",-8.46906044042858e-05
"S02","SHY(a08,BGD)",-0.002999914894957
"S02","SHY(a09,BGD)",-0.0222360557899436
"S02","SHY(a10,BGD)",-0.00285774295005897
"S02","SHY(a11,BGD)",-0.0274867986489587
"S02","SHY(a12,BGD)",-6.35810609020506e-05
"S02","SHY(a01,CHN)",-0.192215050994882
"S02","SHY(a02,CHN)",-1.5119749342068
